food_code,food_name,category,kcal_100g,protein_100g,carbs_100g,fat_100g,sugars_100g,fiber_100g
20585,"Lentil, green, dried","fruits, vegetables, legumes and nuts",327.0,25.1,44.5,1.8,1.1,16.4
20589,"Lentil, pink or red, boiled/cooked in water","fruits, vegetables, legumes and nuts",123.0,10.6,15.0,0.5,0.26,8.2
20535,"Lentil, pink or red, dried","fruits, vegetables, legumes and nuts",328.0,27.7,44.9,0.8,1.29,15.4
20510,"Lentil, seasoned, canned, drained","fruits, vegetables, legumes and nuts",90.4,6.83,12.3,0.64,0.67,4.0
20521,"Lentils seeds, sprouted, fresh, raw","fruits, vegetables, legumes and nuts",123.0,8.96,19.0,0.55,0.0,3.1
20295,"Lettuce, oak-leaf, raw","fruits, vegetables, legumes and nuts",10.7,1.13,1.03,0.5,0.6,1.8
20031,"Lettuce, raw","fruits, vegetables, legumes and nuts",14.7,1.35,1.22,0.2,0.73,1.1
20288,"Lettuce, sucrine, raw","fruits, vegetables, legumes and nuts",16.6,1.13,2.58,0.3,1.78,0.8
20123,"Lettuce, var. batavia, raw","fruits, vegetables, legumes and nuts",14.9,1.25,1.78,0.5,1.1,2.1
39700,"Light custard cream with vanilla, prepacked",miscellaneous,97.3,3.44,14.8,2.5,12.9,1.0
20919,Light syrup for canned fruits,miscellaneous,58.9,0.34,14.3,0.5,13.6,0.5
20924,Light syrup for canned pears,miscellaneous,57.9,0.25,14.6,0.3,12.5,0.5
20529,"Lima bean, raw","fruits, vegetables, legumes and nuts",105.0,6.84,15.3,0.86,1.48,4.9
2030,"Lime juice, fresh",beverages,9.87,0.42,1.69,0.07,1.69,0.4
2031,"Lime juice, pure juice",beverages,25.7,0.25,1.69,0.23,1.69,0.45
13415,"Lime juice, pure juice, sampled in the island of La Martinique","fruits, vegetables, legumes and nuts",0.0,0.35,0.0,0.57,0.0,0.0
13067,"Lime, flesh without skin, without seeds, raw","fruits, vegetables, legumes and nuts",39.3,1.13,3.14,0.3,2.1,4.3
26234,"Ling, cooked","meat, egg and fish",98.0,24.5,0.0,0.0,0.0,0.0
26130,"Ling, raw","meat, egg and fish",80.8,19.2,0.0,0.44,0.0,0.0
17180,Linseed oil,fats and oils,900.0,0.0,0.018,100.0,0.0,0.0
1003,Liqueur,beverages,225.0,0.1,25.4,0.23,17.4,0.0
31046,Liquid caramel,sugar and confectionery,324.0,0.0,81.0,0.0,61.0,0.0
13724,"Litchi, flesh without skin, pitted, in light syrup, canned, drained","fruits, vegetables, legumes and nuts",62.8,0.63,14.3,0.19,14.0,1.1
13023,"Lithchi, flesh without skin, pitted, flesh without skin, raw","fruits, vegetables, legumes and nuts",77.5,1.13,16.1,0.5,15.7,2.0
20989,"Lithothamnion (Lithothamnion), dried or dehydrated",miscellaneous,0.0,2.49,3.52,0.0,0.0,0.0
12037,"Livarot cheese, from cow's milk",milk and milk products,301.0,24.6,0.0,22.6,0.2,0.5
30176,Liver sausage,"meat, egg and fish",374.0,11.7,0.9,35.9,0.9,0.3
40107,"Liver, calf, cooked","meat, egg and fish",140.0,19.0,9.23,3.02,0.0,0.0
40106,"Liver, calf, raw","meat, egg and fish",120.0,15.5,5.64,3.4,0.0,0.0
40116,"Liver, chicken, cooked","meat, egg and fish",160.0,24.5,0.86,6.51,0.0,0.0
40111,"Liver, chicken, raw","meat, egg and fish",114.0,16.9,0.73,4.83,0.0,0.0
40121,"Liver, duck, raw","meat, egg and fish",131.0,18.7,3.52,4.64,0.0,0.0
40120,"Liver, goose, raw","meat, egg and fish",129.0,16.4,6.32,4.28,0.0,0.0
40105,"Liver, heifer, cooked","meat, egg and fish",165.0,26.3,2.2,5.71,0.0,0.0
40104,"Liver, heifer, raw","meat, egg and fish",136.0,21.0,3.33,4.3,0.0,0.0
40103,"Liver, lamb, cooked","meat, egg and fish",162.0,23.0,4.37,5.8,0.0,0.0
40102,"Liver, lamb, raw","meat, egg and fish",137.0,21.8,0.16,5.45,0.16,0.0
40113,"Liver, pork, cooked","meat, egg and fish",159.0,26.0,3.76,4.4,0.0,0.0
40119,"Liver, pork, raw","meat, egg and fish",124.0,20.6,1.06,4.2,1.06,0.0
40109,"Liver, poultry, cooked","meat, egg and fish",164.0,25.8,0.0,6.4,0.0,0.0
40108,"Liver, poultry, raw","meat, egg and fish",134.0,21.5,1.25,4.75,0.0,0.0
40110,"Liver, rabbit, raw","meat, egg and fish",134.0,19.0,5.39,4.0,3.75,0.0
40118,"Liver, turkey, cooked","meat, egg and fish",182.0,27.0,0.0,8.18,0.0,0.0
40115,"Liver, turkey, raw","meat, egg and fish",123.0,18.3,0.0,5.5,0.0,0.0
10009,"Lobster, boiled/cooked in water","meat, egg and fish",90.9,19.6,0.11,1.32,0.0,0.0
10010,"Lobster, raw","meat, egg and fish",85.5,17.9,0.94,1.15,0.0,0.0
13552,"Longan, flesh without skin, pitted, raw","fruits, vegetables, legumes and nuts",0.0,1.31,14.0,0.1,0.0,1.1
13564,"Loquat, flesh and skin, pitted, raw","fruits, vegetables, legumes and nuts",48.1,0.43,9.9,0.2,6.1,1.7
26168,"Lump fish, raw","meat, egg and fish",168.0,10.0,0.0,14.2,0.0,0.0
26004,"Lump roe, semi-preserved","meat, egg and fish",77.8,10.4,1.01,3.48,0.17,0.4
20534,"Lupin, seed, dried","fruits, vegetables, legumes and nuts",356.0,36.2,21.5,9.74,0.0,18.9
15043,"Macadamia nut, grilled, salted","fruits, vegetables, legumes and nuts",724.0,7.04,9.95,70.2,4.4,9.5
15027,"Macadamia nut, no added salt","fruits, vegetables, legumes and nuts",757.0,7.91,5.22,75.8,4.24,8.6
13418,"Macaque mandarin, pure juice, filtered, sampled in the island of La Martinique","fruits, vegetables, legumes and nuts",45.5,0.6,10.8,0.0,3.87,0.5
23024,Macaroon filled with jam or cream,sugar and confectionery,448.0,11.0,56.5,19.0,51.3,2.9
23027,"Macaroon, biscuit, dry",sugar and confectionery,436.0,6.9,77.7,10.2,74.0,3.0
26123,"Mackerel, fillet (grilled or not grilled), canned in brine, drained","meat, egg and fish",221.0,18.8,0.018,16.2,0.0,0.0
26097,"Mackerel, fillet in white wine, canned, drained","meat, egg and fish",202.0,17.8,1.0,14.1,0.5,0.0
26096,"Mackerel, fillet, in mustard sauce, canned, drained","meat, egg and fish",218.0,20.8,1.5,14.2,0.83,0.67
26086,"Mackerel, fillet, in tomato sauce, canned, drained","meat, egg and fish",240.0,17.7,5.5,16.3,1.9,0.1
26020,"Mackerel, fried","meat, egg and fish",186.0,23.6,0.0,10.2,0.0,0.0
25994,"Mackerel, grilled filet, canned in sauce, drained","meat, egg and fish",259.0,18.8,0.96,19.7,0.78,0.6
26186,"Mackerel, marinated","meat, egg and fish",185.0,16.3,0.0,13.3,0.0,0.0
26051,"Mackerel, raw","meat, egg and fish",198.0,18.1,0.93,13.5,0.0,0.0
26019,"Mackerel, roasted/baked","meat, egg and fish",228.0,21.5,0.0,15.8,0.0,0.0
26087,"Mackerel, smoked","meat, egg and fish",289.0,19.8,0.92,22.9,0.0,0.0
11176,Madeira wine aspic,miscellaneous,136.0,24.4,9.75,0.01,0.1,0.004
11175,"Madeira wine aspic, dehydrated",miscellaneous,262.0,47.0,18.0,0.2,0.5,0.0
11121,"Madeira wine sauce, prepacked",miscellaneous,37.6,0.6,3.6,2.2,1.9,0.5
24632,"Madeleine cake, prepacked",sugar and confectionery,441.0,5.55,55.3,21.6,28.4,1.4
24630,"Madeleine cake, pure butter, prepacked",sugar and confectionery,453.0,5.88,52.4,24.1,27.3,1.27
24631,"Madeleine cake, with chocolate, prepacked",sugar and confectionery,447.0,5.45,53.7,22.7,28.5,2.05
25990,"Mahimahi, flesh, cooked","meat, egg and fish",109.0,23.7,1.47,0.9,0.0,0.0
25991,"Mahimahi, flesh, raw","meat, egg and fish",84.9,18.5,1.15,0.7,0.0,0.0
38105,"Maiz/corn chips or tortilla chips, flavoured",cereal products,499.0,6.53,59.1,25.4,2.79,4.16
9641,Maize/corn bran,miscellaneous,226.0,8.36,6.65,0.92,0.0,79.0
38417,"Maize/corn chips or tortilla chips, plain",cereal products,488.0,6.1,62.6,22.5,1.1,4.33
9545,Maize/corn flour,cereal products,362.0,5.59,80.9,1.39,0.64,1.9
17190,Maize/corn oil,fats and oils,900.0,0.0,0.0,100.0,0.0,0.0
9510,Maize/corn starch,cereal products,365.0,0.26,90.4,0.05,0.0,0.9
7813,"Maize/corn tortilla wrap, to be filled",cereal products,316.0,6.08,58.0,5.57,2.37,3.57
18102,"Malted cocoa or chocolate powder for beverage, with sugar(s), fortified with vitamins and minerals",beverages,0.0,9.9,79.4,5.03,78.5,0.0
13406,"Mammee, crisps, sampled in the island of La Martinique","fruits, vegetables, legumes and nuts",0.0,0.96,68.7,18.7,33.3,6.2
13400,"Mammee, flesh and skin, pitted, canned in syrup, solids and liquids, sampled in the island of La Martinique","fruits, vegetables, legumes and nuts",0.0,0.28,13.3,0.1,7.3,1.8
13401,"Mammee, flesh and skin, pitted, raw, sampled in the island of La Martinique","fruits, vegetables, legumes and nuts",0.0,0.48,10.8,0.05,3.7,3.1
2034,"Mandarin or clementine juice, pure juice",beverages,46.7,0.66,10.4,0.14,10.0,0.15
13200,"Mango José, flesh without skin, pitted, raw, sampled in the island La Réunion (Mangifera indica L.)","fruits, vegetables, legumes and nuts",88.8,0.75,19.3,0.5,18.4,1.8
13426,"Mango bassignac, flesh without skin, raw, sampled in the island of La Martinique","fruits, vegetables, legumes and nuts",0.0,0.32,18.5,0.0,0.0,3.2
2023,"Mango juice, fresh",beverages,38.8,0.19,9.5,0.0,9.3,0.0
13427,"Mango moussache, flesh without skin, pitted, raw, sampled in the island of La Martinique","fruits, vegetables, legumes and nuts",0.0,1.28,20.9,0.0,0.0,2.0
2370,Mango nectar,beverages,52.1,0.21,11.3,0.08,11.3,0.16
13025,"Mango, flesh without skin, pitted, raw","fruits, vegetables, legumes and nuts",71.1,0.63,14.3,0.5,12.9,1.6
13428,"Mangue julie, flesh without skin, pitted, raw, sampled in the island of La Martinique","fruits, vegetables, legumes and nuts",0.0,0.71,18.3,0.0,0.0,2.8
31034,Maple syrup,sugar and confectionery,269.0,0.04,67.2,0.06,60.2,0.0
23925,"Marble cake, prepacked",sugar and confectionery,438.0,5.68,50.5,23.2,27.2,1.83
19225,"Mare's milk, whole",milk and milk products,50.0,2.41,6.22,1.73,6.17,0.0
11034,"Marjoram, dried",miscellaneous,276.0,12.7,20.3,7.04,4.09,40.3
31039,"Marmalade or jam, orange",sugar and confectionery,245.0,0.25,59.3,0.4,56.9,1.5
30889,"Marmalade or jam, orange, reduced sugar",sugar and confectionery,0.0,0.25,40.6,0.063,39.9,1.03
30888,"Marmalade or jam, other citrus fruits or mixed citrus fruits",sugar and confectionery,0.0,0.33,59.5,0.2,55.5,0.99
12030,"Maroilles ""fermier"" (milk collected in an unique farm) cheese, from cow's milk",milk and milk products,349.0,21.2,0.0,29.5,0.0,0.0
12029,"Maroilles ""laitier"" (milk collected in many farms) cheese, from cow's milk",milk and milk products,338.0,22.3,0.0,27.8,0.0,0.0
12036,"Maroilles cheese, from cow's milk",milk and milk products,325.0,21.9,0.0,26.4,0.2,0.0
1015,Marsala wine,beverages,211.0,0.1,27.9,0.0,27.9,0.0
1016,Marsala with eggs,beverages,153.0,0.0,12.4,0.0,12.4,0.0
31050,Marshmallow,sugar and confectionery,336.0,3.31,80.7,0.081,69.9,0.011
31093,"Marshmallow, chocolate-coated",sugar and confectionery,383.0,4.4,67.5,10.5,56.4,0.45
15201,"Marzipan or almond paste, prepacked",sugar and confectionery,432.0,5.8,70.3,13.5,60.1,2.8
19584,"Mascarpone cheese, from cow's milk",milk and milk products,369.0,6.0,3.1,37.0,2.99,0.5
4047,Mashed potatoes (average),"fruits, vegetables, legumes and nuts",96.8,2.1,13.0,3.7,1.54,1.64
4041,"Mashed potatoes with fresh tome cheese, prepacked",starters and dishes,195.0,8.06,9.5,13.3,0.57,1.3
4019,"Mashed potatoes, made from flakes, reconstituted with semi-skimmed milk and water, no added salt","fruits, vegetables, legumes and nuts",68.5,2.63,12.4,0.53,1.75,1.8
4017,"Mashed potatoes, made from flakes, reconstituted with whole milk, with added fat","fruits, vegetables, legumes and nuts",107.0,1.92,12.6,5.18,1.68,1.47
4018,"Mashed potatoes, prepared with milk and butter, no added salt","fruits, vegetables, legumes and nuts",94.8,1.89,15.7,2.4,1.46,1.5
4040,"Mashed potatoes, prepared with milk and butter, salted","fruits, vegetables, legumes and nuts",117.0,1.98,11.3,6.7,1.28,1.79
20828,"Massissi, flesh, raw, sampled in the island of La Martinique","fruits, vegetables, legumes and nuts",0.0,2.58,0.0,0.8,0.0,0.0
11054,"Mayonnaise (70% fat min.), prepacked",miscellaneous,692.0,1.33,3.41,74.5,1.2,0.26
11079,"Mayonnaise, reduced fat or light mayonnaise, prepacked",miscellaneous,297.0,1.09,8.82,28.5,4.44,0.31
42000,"Meal replacement, low calorie, custard cream dessert type",miscellaneous,89.4,6.43,9.29,2.75,6.57,1.18
42004,"Meal replacement, low calorie, powder, reconstituted with skimmed milk",miscellaneous,79.1,6.09,9.34,1.73,8.86,1.18
42005,"Meal replacement, low calorie, powder, reconstituted with skimmed milk, milkshake type",miscellaneous,86.6,6.19,10.1,2.28,9.92,0.63
42003,"Meal replacement, low calorie, ready-to-drink",miscellaneous,87.9,6.79,9.8,2.45,7.2,0.5
25221,"Meat balls, beef and lamb (kefta type), prepacked cooked",starters and dishes,235.0,15.7,7.5,15.7,1.2,0.0
25194,"Meat balls, beef and lamb (kefta type), prepacked, raw",starters and dishes,220.0,14.9,9.7,13.3,5.0,0.8
25163,"Meat balls, beef, cooked",starters and dishes,217.0,18.5,5.65,13.3,2.0,0.63
25211,"Meat balls, beef, with tomato sauce, prepacked",starters and dishes,117.0,9.0,5.5,6.5,0.0,0.0
25222,"Meat balls, pork and beef (Swedish-style), prepacked, cooked",starters and dishes,258.0,14.4,7.7,18.6,0.8,0.0
25186,"Meat balls, pork and beef (Swedish-style), prepacked, raw",starters and dishes,254.0,17.4,4.8,18.2,1.5,0.8
25172,Meat in sauce (average),starters and dishes,109.0,11.7,4.23,4.7,1.9,1.22
25402,"Meat puff pastry, prepacked",starters and dishes,354.0,9.59,27.3,22.6,1.23,1.63
6999,"Meat, cooked (average)","meat, egg and fish",174.0,27.2,0.14,7.18,0.0075,0.0084
25551,"Meat, poultry or fish fritters, home-made, cooked",starters and dishes,238.0,18.7,10.0,13.5,0.92,0.41
6584,"Meat, white, cooked (average)","meat, egg and fish",177.0,28.0,0.1,7.12,0.0023,0.0019
26206,"Mediterranean bass, raw, farmed","meat, egg and fish",124.0,21.4,0.0,4.25,0.0,0.0
26205,"Mediterranean bass, raw, wild","meat, egg and fish",97.9,20.1,0.0,1.94,0.0,0.0
10026,"Mediterranean mussel, raw","meat, egg and fish",68.7,10.7,2.77,1.67,0.0,0.0
26084,"Megrim, raw","meat, egg and fish",93.4,19.9,0.0,1.53,0.0,0.0
13026,"Melon, cantaloupe (ex Charentais melon), flesh without skin, without seeds, raw","fruits, vegetables, legumes and nuts",59.8,1.13,14.8,0.5,10.6,1.3
13430,"Melon, flesh without skin, without seeds, raw, sampled in the island of La Martinique","fruits, vegetables, legumes and nuts",0.0,1.08,0.0,0.047,0.0,0.0
13742,"Melon, honeydew, flesh without skin, without seeds, raw","fruits, vegetables, legumes and nuts",22.2,0.54,4.3,0.14,4.25,0.8
30155,"Merguez sausage, beef and mutton, cooked","meat, egg and fish",283.0,19.8,1.8,21.8,1.6,0.0
30156,"Merguez sausage, beef and mutton, raw","meat, egg and fish",315.0,14.0,2.8,27.6,0.0,0.0
30154,"Merguez sausage, beef, mutton and pork, raw","meat, egg and fish",358.0,14.6,0.0,33.3,0.0,0.0
30153,"Merguez sausage, pork and beef, raw","meat, egg and fish",415.0,11.5,0.0,41.0,0.0,0.0
30152,"Merguez sausage, pure beef, raw","meat, egg and fish",436.0,11.0,0.0,43.5,0.0,0.0
30150,"Merguez sausage, raw","meat, egg and fish",301.0,13.8,1.15,26.8,1.15,0.0
30151,"Merguez sausage, raw (average)","meat, egg and fish",381.0,12.8,0.0,36.3,0.0,0.0
24520,Meringue,sugar and confectionery,396.0,4.82,93.2,0.52,87.6,0.25
20272,"Mesclun or salads, mix of baby leaves","fruits, vegetables, legumes and nuts",22.0,2.0,2.5,0.0,0.0,2.0
36036,Milanese-style chicken escalope or breaded chicken escalope,starters and dishes,339.0,7.25,21.7,24.0,1.9,3.4
36318,Milanese-style turkey escalope or breaded turkey escalope,starters and dishes,211.0,14.1,13.5,10.9,1.07,1.3
25173,Milanese-style veal escalope or breaded veal escalope,starters and dishes,271.0,22.9,12.6,14.1,0.49,0.94
31004,"Milk chocolate, bar",sugar and confectionery,550.0,7.5,58.9,30.8,56.3,2.9
31084,"Milk chocolate, filled with praliné, bar",sugar and confectionery,559.0,7.29,52.9,34.9,49.9,2.51
31020,"Milk chocolate, no added sugars, with sweeteners, bar",sugar and confectionery,487.0,5.75,54.2,34.6,11.3,2.0
31018,"Milk chocolate, with dried fruits (nuts, almonds, raisins, praliné), bar",sugar and confectionery,559.0,8.43,48.7,35.9,43.6,3.52
31009,"Milk chocolate, with puffed/popped cereals, bar",sugar and confectionery,515.0,7.15,60.6,26.6,50.8,2.59
19679,"Milk jelly, flavoured, covered with caramel sauce, refrigerated",milk and milk products,91.4,2.55,16.8,1.05,14.3,2.2
19680,"Milk jelly, flavoured, refrigerated",milk and milk products,124.0,3.39,19.5,3.53,17.6,0.52
19865,Milk kefir,milk and milk products,61.1,3.19,4.5,3.4,3.42,0.0
19044,"Milk powder, semi-skimmed",milk and milk products,459.0,31.5,43.4,17.5,43.4,0.0
19054,"Milk powder, skimmed",milk and milk products,361.0,35.3,54.0,0.7,53.1,0.0
19021,"Milk powder, whole",milk and milk products,508.0,26.6,42.0,26.2,39.9,0.0
7712,"Milk roll filled with chocolate chips, prepacked",sugar and confectionery,375.0,8.25,49.6,14.7,18.9,3.8
7710,"Milk roll, from bakery",sugar and confectionery,376.0,8.55,49.0,15.4,9.62,1.5
7711,"Milk roll, prepacked",sugar and confectionery,357.0,8.69,50.5,12.3,11.5,3.5
19038,"Milk, 1,2% fat, UHT, fortified with vitamins",milk and milk products,44.1,3.38,4.79,1.25,4.5,0.0
19000,"Milk, bulk",milk and milk products,64.4,3.28,4.65,3.66,0.0,0.0
19039,"Milk, fat content unknown, UHT (average)",milk and milk products,47.7,3.48,4.97,1.57,4.89,0.0
19033,"Milk, semi-skimmed (average)",milk and milk products,47.5,3.46,4.97,1.55,4.91,0.0
19041,"Milk, semi-skimmed, UHT",milk and milk products,47.7,3.48,5.0,1.56,4.96,0.0
19037,"Milk, semi-skimmed, UHT, fortified with vitamin D",milk and milk products,46.6,3.38,4.8,1.52,4.5,0.0
19060,"Milk, semi-skimmed, UHT, reduced lactose",milk and milk products,44.4,3.45,4.69,1.29,4.66,0.0
19042,"Milk, semi-skimmed, pasteurised",milk and milk products,46.4,3.19,4.9,1.54,4.81,0.0
19050,"Milk, skimmed, UHT",milk and milk products,34.4,3.6,5.01,0.021,4.68,0.0
19051,"Milk, skimmed, pasteurised",milk and milk products,32.7,3.37,4.7,0.08,4.7,0.0
19016,"Milk, whole (average)",milk and milk products,63.9,3.42,4.78,3.49,4.29,0.0
19023,"Milk, whole, UHT",milk and milk products,64.6,3.46,4.77,3.55,4.64,0.0
19024,"Milk, whole, pasteurised",milk and milk products,61.8,3.3,4.8,3.3,3.2,0.0
19010,"Milk, whole, raw",milk and milk products,0.0,0.0,0.0,4.4,0.0,0.0
39001,"Milkshake, from fast food",milk and milk products,126.0,3.38,17.4,4.66,13.6,0.65
24666,Mille-feuille pastry,sugar and confectionery,292.0,3.88,43.7,11.3,21.1,0.24
9555,Millet flour,cereal products,350.0,10.2,63.2,4.1,0.5,9.7
9331,"Millet, cooked, no added salt",cereal products,116.0,3.51,22.4,1.0,0.13,1.3
9330,"Millet, wholegrain, raw",cereal products,360.0,11.0,64.3,4.22,0.0,8.5
12742,"Mimolette cheese, extra old, from cow's milk (cured 18 months minimum)",milk and milk products,402.0,33.7,1.0,29.5,0.0,0.0
12740,"Mimolette cheese, from cow's milk",milk and milk products,319.0,25.8,0.0,24.2,0.0,0.0
12737,"Mimolette cheese, half-old, from cow's milk (cured 6 months minimum)",milk and milk products,371.0,30.6,0.75,27.5,0.0,0.0
12738,"Mimolette cheese, old, from cow's milk (cured 12 months minimum)",milk and milk products,397.0,34.0,0.0,28.8,0.2,0.0
12735,"Mimolette cheese, young, from cow's milk (cured less than 6 months)",milk and milk products,331.0,28.9,0.0,24.2,0.0,0.0
76006,"Mineral sparkling water (Arcens), bottled, averagely mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76007,"Mineral sparkling water (Ardesy), bottled, strongly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76002,"Mineral sparkling water (Aziac), bottled, lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76061,"Mineral sparkling water (Badoit), bottled, averagely mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76013,"Mineral sparkling water (Chateauneuf), bottled, strongly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76014,"Mineral sparkling water (Chateldon), bottled, strongly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76083,"Mineral sparkling water (Cilaos), bottled, strongly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76018,"Mineral sparkling water (Didier), bottled, strongly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76023,"Mineral sparkling water (Hydroxydase), bottled, strongly mineralized",beverages,1.04,0.0,0.0,0.0,0.0,0.0
76088,"Mineral sparkling water (Nessel), bottled, averagely mineralized",beverages,0.33,0.0,0.082,0.0,0.0,0.0
76089,"Mineral sparkling water (Ogeu), bottled, lightly mineralized",beverages,0.05,0.0,0.012,0.0,0.0,0.0
76030,"Mineral sparkling water (Orezza), bottled, averagely mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76031,"Mineral sparkling water (Parot), bottled, averagely mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76060,"Mineral sparkling water (Perrier), bottled, lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76034,"Mineral sparkling water (Puits St Georges), bottled, averagely mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76035,"Mineral sparkling water (Quézac), bottled, averagely mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76036,"Mineral sparkling water (Reine des basaltes), bottled, averagely mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76037,"Mineral sparkling water (Rozana), bottled, strongly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76039,"Mineral sparkling water (Salvetat), bottled, averagely mineralized",beverages,0.12,0.0,0.03,0.0,0.0,0.0
76075,"Mineral sparkling water (San Pellegrino), bottled, averagely mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76092,"Mineral sparkling water (St-Alban), bottled, averagely mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76046,"Mineral sparkling water (St-Diéry), bottled, strongly mineralized",beverages,0.02,0.0,0.005,0.0,0.0,0.0
76093,"Mineral sparkling water (St-Géron), bottled, averagely mineralized",beverages,0.28,0.0,0.071,0.0,0.0,0.0
76094,"Mineral sparkling water (St-Michel-de-Mourcairol), bottled, averagely mineralized",beverages,0.33,0.0,0.082,0.0,0.0,0.0
76049,"Mineral sparkling water (St-Yorre), bottled, strongly mineralized",beverages,0.038,0.0,0.0094,0.0,0.0,0.0
76047,"Mineral sparkling water (Ste-Marguerite), bottled, averagely mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76096,"Mineral sparkling water (Vals), bottled, averagely mineralized",beverages,0.08,0.0,0.02,0.0,0.0,0.0
76052,"Mineral sparkling water (Vals-Vivaraise), bottled, averagely mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76053,"Mineral sparkling water (Ventadour), bottled, lightly mineralized",beverages,0.12,0.0,0.03,0.0,0.0,0.0
76054,"Mineral sparkling water (Vernet), bottled, lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76024,"Mineral sparkling water (Vernière), bottled, averagely mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76055,"Mineral sparkling water (Vichy Célestins), bottled, strongly mineralized",beverages,0.05,0.0,0.013,0.0,0.0,0.0
76058,"Mineral sparkling water (Volvic active), bottled, lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
18046,"Mineral sparkling water, bottled (average)",beverages,0.018,0.0,0.0046,0.0,0.0,0.0
18009,"Mineral sparkling water, bottled, lightly mineralized (average)",beverages,0.0036,0.0,0.00091,0.0,0.0,0.0
76000,"Mineral still water (Abatilles), bottled, lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76001,"Mineral still water (Aix-les-Bains), bottled, lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76004,"Mineral still water (Amanda), bottled, strongly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76079,"Mineral still water (Appollinaris), bottled, strongly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76062,"Mineral still water (Avra), bottled, lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76063,"Mineral still water (Beckerich), bottled, lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76081,"Mineral still water (Biovive), bottled, lightly mineralized",beverages,0.044,0.0,0.011,0.0,0.0,0.0
76011,"Mineral still water (Chambon), bottled, lightly mineralized",beverages,0.012,0.0,0.0029,0.0,0.0,0.0
76012,"Mineral still water (Chantemerle), bottled, lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76065,"Mineral still water (Chaudfontaine), bottled, lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76066,"Mineral still water (Christinen Brunnen), bottled, averagely mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76015,"Mineral still water (Clos de l'Abbaye), bottled, averagely mineralized",beverages,0.064,0.0,0.016,0.0,0.0,0.0
76016,"Mineral still water (Contrex), bottled, strongly mineralized",beverages,0.031,0.0,0.0078,0.0,0.0,0.0
76067,"Mineral still water (Courmayer), bottled, strongly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76017,"Mineral still water (Dax), bottled, averagely mineralized",beverages,0.28,0.0,0.069,0.0,0.0,0.0
76019,"Mineral still water (Didier), bottled, strongly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76102,"Mineral still water (Eden La Goa), bottled, lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76020,"Mineral still water (Evian), bottled, lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76022,"Mineral still water (Hépar), bottled, strongly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76082,"Mineral still water (La Cairolle), bottled, strongly mineralized",beverages,0.43,0.0,0.11,0.0,0.0,0.0
76085,"Mineral still water (La Française), bottled, strongly mineralized",beverages,0.49,0.0,0.0,0.0,0.0,0.0
76069,"Mineral still water (Levissima), bottled, lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76025,"Mineral still water (Luchon), bottled, lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76070,"Mineral still water (Luso), bottled, very lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76101,"Mineral still water (Montblanc), bottled, lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
